FSTV_YEAR,FSTV_ID,FSTV_REPS_NM,FSTV_NM,SIDO_CD,SIDO_NM,SGG_NM,ADONG_NM,LRFRN_DIV_CD,LRFRN_DIV_NM,FSTV_PERD_CNT,SUM_CNSM_AMT,SUM_CNSM_AMT_1000,SUM_CNSM_AMT_AVG,SUM_CNSM_AMT_1000_AVG
2023,KCTF0075,태백산눈축제,태백산눈축제,51,강원특별자치도,태백시,문곡소도동,0,현지인,5,224070,224,44814,45
2018,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,99,전체,5,600394014.6999996,600394,120078803,120079
2018,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,3,내국인,5,598865340.5999995,598865,119773068,119773
2018,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,2,외국인,5,1528674.1,1529,305735,306
2018,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,1,외지인,5,596107417.3999996,596107,119221483,119221
2018,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,0,현지인,5,2757923.1999999997,2758,551585,552
2019,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,99,전체,5,416450917.8,416451,83290184,83290
2019,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,3,내국인,5,415417627.8,415418,83083526,83084
2019,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,2,외국인,5,1033290,1033,206658,207
2019,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,1,외지인,5,409163331.5,409163,81832666,81833
2019,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,0,현지인,5,6254296.300000001,6254,1250859,1251
2022,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,99,전체,9,1105596286.2,1105596,122844032,122844
2022,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,3,내국인,9,1101600111.7,1101600,122400012,122400
2022,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,2,외국인,9,3996174.5,3996,444019,444
2022,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,1,외지인,9,1096313867.4,1096314,121812652,121813
2022,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,0,현지인,9,5286244.300000001,5286,587360,587
2023,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,99,전체,9,857684706.5999999,857685,95298301,95298
2023,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,3,내국인,9,854483356.5999999,854483,94942595,94943
2023,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,2,외국인,9,3201350,3201,355706,356
2023,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,1,외지인,9,848569996.0999999,848570,94285555,94286
2023,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,0,현지인,9,5913360.5,5913,657040,657
2024,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,99,전체,6,547811721.7,547812,91301954,91302
2024,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,3,내국인,6,544805343.7,544805,90800891,90801
2024,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,2,외국인,6,3006378,3006,501063,501
2024,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,1,외지인,6,539304653.9,539305,89884109,89884
2024,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,0,현지인,6,5500689.800000001,5501,916782,917
2025,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,99,전체,7,638816361.1999999,638816,91259480,91259
2025,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,3,내국인,7,630202831.3,630203,90028976,90029
2025,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,2,외국인,7,8613529.899999999,8614,1230504,1231
2025,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,1,외지인,7,628657215.3,628657,89808174,89808
2025,KCTF0076,통영한산대첩축제,통영한산대첩축제,48,경상남도,통영시,중앙동,0,현지인,7,1545616,1546,220802,221
2019,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,99,전체,37,1808046653.6,1808047,48866126,48866
2019,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,3,내국인,37,1794733621.8,1794734,48506314,48506
2019,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,2,외국인,37,13313031.8,13313,359812,360
2019,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,1,외지인,37,1776269938.4,1776270,48007296,48007
2019,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,0,현지인,37,18463683.4,18464,499018,499
2023,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,99,전체,31,2422609586.7,2422610,78148696,78149
2023,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,3,내국인,31,2403812273.9,2403812,77542331,77542
2023,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,2,외국인,31,18797312.799999997,18797,606365,606
2023,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,1,외지인,31,2381405172.1,2381405,76819522,76820
2023,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,0,현지인,31,22407101.8,22407,722810,723
2024,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,99,전체,31,2449792319.1000004,2449792,79025559,79026
2024,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,3,내국인,31,2431134916.9,2431135,78423707,78424
2024,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,2,외국인,31,18657402.2,18657,601852,602
2024,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,1,외지인,31,2299808872.5,2299809,74187383,74187
2024,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,0,현지인,31,131326044.40000004,131326,4236324,4236
2025,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,99,전체,31,2859688151.2,2859688,92248005,92248
2025,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,3,내국인,31,2839398665.7,2839399,91593505,91594
2025,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,2,외국인,31,20289485.5,20289,654500,654
2025,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,1,외지인,31,2830538720.2,2830539,91307701,91308
2025,KCTF0077,평창송어축제,평창송어축제,51,강원특별자치도,평창군,진부면,0,현지인,31,8859945.5,8860,285805,286
2018,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,99,전체,9,1643589154.3000002,1643589,182621017,182621
2018,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,3,내국인,9,1615342266.2000003,1615342,179482474,179482
2018,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,2,외국인,9,28246888.1,28247,3138543,3139
2018,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,1,외지인,9,1604451878.4,1604452,178272431,178272
2018,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,0,현지인,9,10890387.799999999,10890,1210043,1210
2019,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,99,전체,9,1829610416.5,1829610,203290046,203290
2019,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,3,내국인,9,1827075450.6,1827075,203008383,203008
2019,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,2,외국인,9,2534965.9,2535,281663,282
2019,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,1,외지인,9,1819104125.8999999,1819104,202122681,202123
2019,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,0,현지인,9,7971324.699999999,7971,885703,886
2023,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,99,전체,10,2175591163,2175591,217559116,217559
2023,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,3,내국인,10,2158799465,2158799,215879946,215880
2023,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,2,외국인,10,16791698,16792,1679170,1679
2023,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,1,외지인,10,2146271829.7999997,2146272,214627183,214627
2023,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,0,현지인,10,12527635.200000001,12528,1252764,1253
2024,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,99,전체,10,2264039875.1000004,2264040,226403988,226404
2024,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,3,내국인,10,2259475445.1000004,2259475,225947545,225948
2024,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,2,외국인,10,4564430,4564,456443,456
2024,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,1,외지인,10,2250407835.4000006,2250408,225040784,225041
2024,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,0,현지인,10,9067609.700000001,9068,906761,907
2025,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,99,전체,10,2088904704.1000001,2088905,208890470,208890
2025,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,3,내국인,10,2072864678.8000002,2072865,207286468,207286
2025,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,2,외국인,10,16040025.3,16040,1604003,1604
2025,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,1,외지인,10,2058596441.8000002,2058596,205859644,205860
2025,KCTF0078,평창효석문화제,평창효석문화제,51,강원특별자치도,평창군,봉평면,0,현지인,10,14268237,14268,1426824,1427
2018,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 북구,두호동,99,전체,5,915170047.0999999,915170,183034009,183034
2018,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 북구,두호동,3,내국인,5,906756432.7999998,906756,181351287,181351
2018,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 북구,두호동,2,외국인,5,8413614.299999999,8414,1682723,1683
2018,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 북구,두호동,1,외지인,5,891359630.1999998,891360,178271926,178272
2018,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 북구,두호동,0,현지인,5,15396802.6,15397,3079361,3079
2019,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,99,전체,3,288141050.00000006,288141,96047017,96047
2019,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,3,내국인,3,282271939.20000005,282272,94090646,94091
2019,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,2,외국인,3,5869110.8,5869,1956370,1956
2019,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,1,외지인,3,271700561.6,271701,90566854,90567
2019,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,0,현지인,3,10571377.600000001,10571,3523793,3524
2023,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,99,전체,3,478328334.29999995,478328,159442778,159443
2023,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,3,내국인,3,474657909.1999999,474658,158219303,158219
2023,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,2,외국인,3,3670425.1,3670,1223475,1223
2023,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,1,외지인,3,464656771.29999995,464657,154885590,154886
2023,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,0,현지인,3,10001137.899999999,10001,3333713,3334
2024,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 북구,두호동,99,전체,3,986167008.6999997,986167,328722336,328722
2024,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 북구,두호동,3,내국인,3,964114208.1999997,964114,321371403,321371
2024,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 북구,두호동,2,외국인,3,22052800.5,22053,7350934,7351
2024,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 북구,두호동,1,외지인,3,959876171.2999997,959876,319958724,319959
2024,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 북구,두호동,0,현지인,3,4238036.9,4238,1412679,1413
2025,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,99,전체,9,893589212.5,893589,99287690,99288
2025,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,3,내국인,9,882961874.5999999,882962,98106875,98107
2025,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,2,외국인,9,10627337.9,10627,1180815,1181
2025,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,1,외지인,9,836014820.3999999,836015,92890536,92891
2025,KCTF0079,포항국제불빛축제,포항국제불빛축제,47,경상북도,포항시 남구,해도동,0,현지인,9,46947054.2,46947,5216339,5216
2018,KCTF0080,하동야생차문화축제,하동야생차문화축제,48,경상남도,하동군,화개면,99,전체,4,246975447.59999996,246975,61743862,61744
